job_id,title,company,added_at,source,job_category,date
linkedin_4374642279,"Software Engineer, TT-Fabric",Tenstorrent,2026-05-18T21:01:10.786957,LinkedIn,Software / Tech,2026-05-18
linkedin_4415602904,Data Analyst Internship &amp; Training Program,Ededge Groups,2026-05-18T21:01:10.788265,LinkedIn,Co-op / Intern,2026-05-18
linkedin_4383194331,Applied Researcher,eBay,2026-05-18T21:01:10.789023,LinkedIn,Other,2026-05-18
linkedin_4312670328,Medical Lab Technologist,The Hospital for Sick Children,2026-05-18T21:01:10.790708,LinkedIn,Other,2026-05-18
linkedin_4373032331,"Pharmacist, Pharmacy Hospital",Baycrest,2026-05-18T21:01:10.791635,LinkedIn,Other,2026-05-18
linkedin_4384083249,Software Developer,Fidelity Canada,2026-05-19T20:41:10.890965,LinkedIn,Software / Tech,2026-05-19
linkedin_4416238479,Remote Software Developer,Turing,2026-05-19T20:41:10.897528,LinkedIn,Software / Tech,2026-05-19
linkedin_4412857547,Forward Deployed Engineering Intern (AI Agent),Cresta,2026-05-19T20:41:10.898859,LinkedIn,Co-op / Intern,2026-05-19
linkedin_4345988479,Developer Productivity Engineer: 25-07290,"Akraya, Inc.",2026-05-19T20:41:10.899956,LinkedIn,Software / Tech,2026-05-19
linkedin_4416480732,Software QA Technician Co-0p,Hexagon Mining,2026-05-19T20:41:10.901589,LinkedIn,Software / Tech,2026-05-19
linkedin_4405186052,Applied Researcher 2,eBay,2026-05-19T20:41:10.902809,LinkedIn,Other,2026-05-19
linkedin_4339511044,"Forward Deployed Engineer, Prompt Specialist",Cohere,2026-05-19T20:41:10.905094,LinkedIn,Software / Tech,2026-05-19
linkedin_4416473135,Masters or PhD Researcher,Alignerr,2026-05-19T20:41:10.907297,LinkedIn,Other,2026-05-19
linkedin_4416477102,General Postdoctoral Researcher (Masters/PhDs),Alignerr,2026-05-19T20:41:10.908803,LinkedIn,Other,2026-05-19
linkedin_4416636943,Software Developer,Kochasoft,2026-05-19T20:41:10.910182,LinkedIn,Software / Tech,2026-05-19
linkedin_4407561994,Front End / Full Stack Developer (React) - Risk &amp; Compliance,CGI,2026-05-19T20:41:10.910939,LinkedIn,Software / Tech,2026-05-19
linkedin_4415963061,Junior Java Developer,Dawn InfoTek Inc.,2026-05-20T20:57:42.445502,LinkedIn,Software / Tech,2026-05-20
linkedin_4416946487,Forward Deployed Engineering Intern (AI Agent),Sequoia Capital Global Equities,2026-05-20T20:57:42.457391,LinkedIn,Co-op / Intern,2026-05-20
linkedin_4416684858,Remote Software Developer,Turing,2026-05-20T20:57:42.458662,LinkedIn,Software / Tech,2026-05-20
linkedin_4394672959,Marketing Data Scientist,Sage,2026-05-20T20:57:42.459668,LinkedIn,Other,2026-05-20
linkedin_4416938765,Duck Creek Developer (contract),Capgemini,2026-05-20T20:57:42.461148,LinkedIn,Software / Tech,2026-05-20
linkedin_4417010550,Forward Deployed Engineer,Beacon Software,2026-05-20T20:57:42.462045,LinkedIn,Software / Tech,2026-05-20
linkedin_4416961922,GoAnywhere / SFTP Engineer,Apex Systems,2026-05-20T20:57:42.463011,LinkedIn,Software / Tech,2026-05-20
linkedin_4416948709,"Canada Residents - Survey Participants - Toronto, Canada",Prolific,2026-05-20T20:57:42.463794,LinkedIn,Other,2026-05-20
linkedin_4415963421,Data Scientist,Allstate Canada,2026-05-20T20:57:42.464771,LinkedIn,Other,2026-05-20
linkedin_4394719253,GenAI Creative Optimization/Performance Analyst,OLIVER | The Brandtech Group,2026-05-20T20:57:42.465693,LinkedIn,Analyst / BA / SA,2026-05-20
linkedin_4406546597,Analyste de Soutien à la Mission - Équipe Centrale de l'Audit,Deloitte,2026-05-20T20:57:42.466520,LinkedIn,Analyst / BA / SA,2026-05-20
greenhouse_hootsuite_7942387,"Co-op/Intern, Product Management - Summer 2026",Hootsuite,2026-05-20T20:57:42.468230,Greenhouse,Co-op / Intern,2026-05-20
lever_pointclickcare_af0c66c4-3593-4b96-944f-5cf45e8d3afc,(Canada) Clinical AI Nurse SME - 3 Month Contract,PointClickCare,2026-05-20T20:57:42.469245,Lever,Clinical / Nursing,2026-05-20
linkedin_4417482314,Jr Front-End Developer,Analyticsmart,2026-05-21T21:01:59.530287,LinkedIn,Software / Tech,2026-05-21
linkedin_4417472695,Jr Full Stack Developer,Analyticsmart,2026-05-21T21:01:59.536872,LinkedIn,Software / Tech,2026-05-21
linkedin_4417479483,Junior Back-End Developer,Analyticsmart,2026-05-21T21:01:59.541278,LinkedIn,Software / Tech,2026-05-21
linkedin_4417471675,Jr Back End,Analyticsmart,2026-05-21T21:01:59.542223,LinkedIn,Other,2026-05-21
linkedin_4417369075,Junior Web Developer Student Placement,Web4You Inc.,2026-05-21T21:01:59.543530,LinkedIn,Software / Tech,2026-05-21
linkedin_4417323022,software engineer,NationGraph,2026-05-21T21:01:59.546484,LinkedIn,Software / Tech,2026-05-21
linkedin_4316446425,"Software Engineer, Collect",Cohere,2026-05-21T21:01:59.552384,LinkedIn,Software / Tech,2026-05-21
linkedin_4417725341,Full-Stack Software Engineer,THE INTERACTIVE ABODE,2026-05-21T21:01:59.554077,LinkedIn,Software / Tech,2026-05-21
linkedin_4417332687,"Full Stack Engineer, Total Media",StackAdapt,2026-05-21T21:01:59.555275,LinkedIn,Software / Tech,2026-05-21
linkedin_4417305651,Founding Software Engineer,Franchise Foundry,2026-05-21T21:01:59.561000,LinkedIn,Software / Tech,2026-05-21
linkedin_4407314028,Research Engineer,Thomson Reuters,2026-05-21T21:01:59.570164,LinkedIn,Software / Tech,2026-05-21
linkedin_4417334635,Remote Software Developer,Turing,2026-05-21T21:01:59.572165,LinkedIn,Software / Tech,2026-05-21
linkedin_4417389012,Integrations Engineer,Amgine,2026-05-21T21:01:59.576271,LinkedIn,Software / Tech,2026-05-21
linkedin_4398950172,"AI Scientist | AI &amp; Chip Design, Canada",Cognichip,2026-05-21T21:01:59.590387,LinkedIn,Other,2026-05-21
linkedin_4417375217,"Premier développeur/première développeuse, Développement numérique",CBC/Radio-Canada,2026-05-21T21:01:59.591352,LinkedIn,Other,2026-05-21
linkedin_4416352289,Data Analyst,Sun Life,2026-05-21T21:01:59.592222,LinkedIn,Data / Analytics,2026-05-21
linkedin_4417498367,Knees and Spine HEMA Analyst,Johnson &amp; Johnson MedTech,2026-05-21T21:01:59.593096,LinkedIn,Analyst / BA / SA,2026-05-21
linkedin_4416374999,Statistician,Alimentiv,2026-05-21T21:01:59.596626,LinkedIn,Other,2026-05-21
linkedin_4408286686,Systems Analyst II,TELUS Health,2026-05-21T21:01:59.598401,LinkedIn,Analyst / BA / SA,2026-05-21
linkedin_4414190005,Research Analyst - Clinical Research Services,CAMH,2026-05-21T21:01:59.599836,LinkedIn,Clinical / Nursing,2026-05-21
linkedin_4416348223,Data Scientist - Analytics &amp; AI (TELUS Health),TELUS,2026-05-21T21:01:59.601964,LinkedIn,Data / Analytics,2026-05-21
linkedin_4413830361,Research Coordinator - Institute for Mental Health Policy Research,CAMH,2026-05-21T21:01:59.604135,LinkedIn,Other,2026-05-21
linkedin_4417418155,Data Scientist,TELUS,2026-05-21T21:01:59.606464,LinkedIn,Other,2026-05-21
linkedin_4416308077,Measurement-Based Care (MBC) Coordinator FT,EHN Canada,2026-05-21T21:01:59.607603,LinkedIn,Other,2026-05-21
linkedin_4417351967,"Analyst I, Customer Complaints",Kenvue,2026-05-21T21:01:59.611259,LinkedIn,Analyst / BA / SA,2026-05-21
linkedin_4416329508,Azure Support Analyst,Tata Consultancy Services,2026-05-21T21:01:59.619577,LinkedIn,Analyst / BA / SA,2026-05-21
linkedin_4417445768,Consulting Statistician,Alimentiv,2026-05-21T21:01:59.621173,LinkedIn,Other,2026-05-21
linkedin_4413645504,Software Field Service Representative,Siemens Healthineers,2026-05-21T21:01:59.628068,LinkedIn,Software / Tech,2026-05-21
linkedin_4416328458,Research Analyst - Azrieli ANS Research Centre,CAMH,2026-05-21T21:01:59.630638,LinkedIn,Analyst / BA / SA,2026-05-21
greenhouse_d2l_7947601,Product Support Analyst - Fall 2026 Co-op,D2L (Brightspace),2026-05-21T21:01:59.632213,Greenhouse,Co-op / Intern,2026-05-21
linkedin_4418029090,"Junior Developer (Intern), Analytics &amp; Insights",University Health Network,2026-05-22T20:39:25.545153,LinkedIn,Co-op / Intern,2026-05-22
linkedin_4417789571,Junior Full Stack Engineer,NetNow Inc.,2026-05-22T20:39:25.551777,LinkedIn,Software / Tech,2026-05-22
linkedin_4374098762,"Software Developer, New Grad",IXL Learning,2026-05-22T20:39:25.553476,LinkedIn,Software / Tech,2026-05-22
linkedin_4286968059,Software Engineer - All Levels,GlossGenius,2026-05-22T20:39:25.555224,LinkedIn,Software / Tech,2026-05-22
linkedin_4386881559,Associate Software Engineer - Seeking 2025 &amp; 2026 Grads,Veeva Systems,2026-05-22T20:39:25.557129,LinkedIn,Software / Tech,2026-05-22
linkedin_4417101274,Software Engineer,CommerceIQ,2026-05-22T20:39:25.558540,LinkedIn,Software / Tech,2026-05-22
linkedin_4416575372,Full Stack Developer,Tata Consultancy Services,2026-05-22T20:39:25.560952,LinkedIn,Software / Tech,2026-05-22
linkedin_4414008338,Python Developer,Hallmark Global Solutions Ltd,2026-05-22T20:39:25.562454,LinkedIn,Software / Tech,2026-05-22
linkedin_4409017661,"Software Engineer, AI/ML Infrastructure",Thumbtack,2026-05-22T20:39:25.563919,LinkedIn,Software / Tech,2026-05-22
linkedin_4407348605,Animation Tools Programmer (All Levels),Rockstar Games,2026-05-22T20:39:25.564869,LinkedIn,Software / Tech,2026-05-22
linkedin_4416730189,ML Ops Developer,Autodesk,2026-05-22T20:39:25.565785,LinkedIn,Software / Tech,2026-05-22
linkedin_4408528322,"Software Engineer, Ad Infra",Lyft,2026-05-22T20:39:25.566684,LinkedIn,Software / Tech,2026-05-22
linkedin_4418020493,Azure Google AI/ML Associate Platform Engineer I,TD,2026-05-22T20:39:25.568057,LinkedIn,Software / Tech,2026-05-22
linkedin_4417130773,software developer,Advanced Electrophoresis Solutions Ltd. (AES),2026-05-22T20:39:25.569397,LinkedIn,Software / Tech,2026-05-22
linkedin_4387185363,"Software Engineer II, Backend (Consumer Authentication)",Affirm,2026-05-22T20:39:25.576617,LinkedIn,Software / Tech,2026-05-22
linkedin_4418035987,Business Analyst,CBI Health,2026-05-22T20:39:25.577786,LinkedIn,Analyst / BA / SA,2026-05-22
linkedin_4408703281,Copilot Operations Analyst,McKesson,2026-05-22T20:39:25.578702,LinkedIn,Analyst / BA / SA,2026-05-22
linkedin_4414074503,Statistician,Alimentiv,2026-05-22T20:39:25.602488,LinkedIn,Other,2026-05-22
linkedin_4416704926,EPR Applications Specialist - Beaker/Wellsky,St. Michael's Hospital,2026-05-22T20:39:25.604185,LinkedIn,Other,2026-05-22
linkedin_4361525219,Clinical Trial IWRS Monitor I,Everest Clinical Research,2026-05-22T20:39:25.605537,LinkedIn,Clinical / Nursing,2026-05-22
linkedin_4416783137,(PERMANENT FULL TIME) BUSINESS INTELLIGENCE DEVELOPER,Ontario Shores Centre for Mental Health Sciences,2026-05-22T20:39:25.607033,LinkedIn,Software / Tech,2026-05-22
linkedin_4417754465,"Data Analyst, Surgery &amp; Electrophysiology",Johnson &amp; Johnson MedTech,2026-05-22T20:39:25.608702,LinkedIn,Data / Analytics,2026-05-22
linkedin_4417761462,Payroll &amp; System Specialist,Scarborough Health Network,2026-05-22T20:39:25.610527,LinkedIn,Other,2026-05-22
linkedin_4416780122,(TEMPORARY FULL TIME) BUSINESS INTELLIGENCE DEVELOPER,Ontario Shores Centre for Mental Health Sciences,2026-05-22T20:39:25.611938,LinkedIn,Software / Tech,2026-05-22
linkedin_4417722861,Omnichannel Support Associate,Kelly,2026-05-22T20:39:25.616145,LinkedIn,Other,2026-05-22
linkedin_4418116533,"Clinical Data Reviewer ((Internal Medicine)*** US, CAN, or UK with no sponsorship needs",Syneos Health,2026-05-22T20:39:25.617779,LinkedIn,Co-op / Intern,2026-05-22
linkedin_4414071329,Consulting Statistician,Alimentiv,2026-05-22T20:39:25.619785,LinkedIn,Other,2026-05-22
linkedin_4418034480,Client Service Representative 2 (Ontario),Custom Health,2026-05-22T20:39:25.620958,LinkedIn,Other,2026-05-22
linkedin_4418071413,"Clinical Outcomes Specialist,",Baxter International Inc.,2026-05-22T20:39:25.622742,LinkedIn,Clinical / Nursing,2026-05-22
linkedin_4414085051,Workplace AI Specialist,Alimentiv,2026-05-22T20:39:25.624704,LinkedIn,Other,2026-05-22
linkedin_4414045981,"Analyst, Procurement Systems",Coca-Cola Canada Bottling Limited,2026-05-22T20:39:25.626190,LinkedIn,Analyst / BA / SA,2026-05-22
linkedin_4406420084,Data Services Developer Intern (Sept 2026 - 4 Months - Toronto),IBM,2026-05-22T20:39:25.627587,LinkedIn,Co-op / Intern,2026-05-22
linkedin_4417771280,Software QA Technician Co-0p,Hexagon Mining,2026-05-22T20:39:25.628586,LinkedIn,Software / Tech,2026-05-22
linkedin_4397338497,Software Engineer - Social Login Integration: 26-00990,"Akraya, Inc.",2026-05-22T20:39:25.637760,LinkedIn,Software / Tech,2026-05-22
linkedin_4417792363,Remote Software Developer,Turing,2026-05-22T20:39:25.639053,LinkedIn,Software / Tech,2026-05-22
linkedin_4418065451,Software Engineer - YAML Experience,Alignerr,2026-05-22T20:39:25.639889,LinkedIn,Software / Tech,2026-05-22
linkedin_4416782684,Product Engineering (Guidewire PolicyCenter Rating),Allstate Canada,2026-05-22T20:39:25.640551,LinkedIn,Software / Tech,2026-05-22
linkedin_4417776765,"Data Scientist, Partnerships",Canadian Tire Corporation,2026-05-22T20:39:25.641323,LinkedIn,Other,2026-05-22
linkedin_4417776933,Ingénieur ou ingénieure I,TD,2026-05-22T20:39:25.642099,LinkedIn,Other,2026-05-22
linkedin_4387494453,"Software Engineer, Frontend",Ramp,2026-05-22T20:39:25.643095,LinkedIn,Software / Tech,2026-05-22
linkedin_4416774729,Product Engineering (Guidewire PolicyCenter Integration),Allstate Canada,2026-05-22T20:39:25.643852,LinkedIn,Software / Tech,2026-05-22
linkedin_4418060503,Computer Vision &amp; ML Expert,Alignerr,2026-05-22T20:39:25.644628,LinkedIn,Other,2026-05-22
linkedin_4418044002,IBM Maximo Developer,iVedha Inc.,2026-05-22T20:39:25.645453,LinkedIn,Software / Tech,2026-05-22
linkedin_4417779451,Junior Security Analyst Intern,Jonas Software,2026-05-22T20:39:25.651518,LinkedIn,Co-op / Intern,2026-05-22
linkedin_4416701410,Full stack Developer - Python,Tata Consultancy Services,2026-05-22T20:39:25.652945,LinkedIn,Software / Tech,2026-05-22
linkedin_4407092035,Apps Dev Programmer Analyst - Officer,Citi,2026-05-22T20:39:25.655481,LinkedIn,Software / Tech,2026-05-22
linkedin_4384770041,Software Engineer Associate- Mainframe,Scotiabank,2026-05-22T20:39:25.664624,LinkedIn,Software / Tech,2026-05-22
linkedin_4418044744,Associate CE Eng Analyst,FedEx Canada,2026-05-22T20:39:25.665891,LinkedIn,Analyst / BA / SA,2026-05-22
linkedin_4418162903,Junior Full-Stack Software Engineer,THE INTERACTIVE ABODE,2026-05-23T20:02:17.508570,LinkedIn,Software / Tech,2026-05-23
linkedin_4418134749,Junior Software Engineer,FDM Group,2026-05-23T20:02:17.515084,LinkedIn,Software / Tech,2026-05-23
linkedin_4418425599,Jr. Power Platform Developer,Apex Systems,2026-05-23T20:02:17.518764,LinkedIn,Software / Tech,2026-05-23
linkedin_4417163124,"Software Engineer, CMS (Registry Support)",AutoScout24,2026-05-23T20:02:17.520905,LinkedIn,Software / Tech,2026-05-23
linkedin_4418448964,Software Engineer I - Core Product - Notification Platform Team,PagerDuty,2026-05-23T20:02:17.522429,LinkedIn,Software / Tech,2026-05-23
linkedin_4418154177,ServiceNow Engineer,EQ Bank,2026-05-23T20:02:17.525345,LinkedIn,Software / Tech,2026-05-23
linkedin_4387144232,Fusion Internship Program – AIA Canada,Cognizant,2026-05-23T20:02:17.527914,LinkedIn,Co-op / Intern,2026-05-23
linkedin_4414356302,Specialty Developer,"Global Technical Talent, an Inc. 5000 Company",2026-05-23T20:02:17.530332,LinkedIn,Software / Tech,2026-05-23
linkedin_4418477390,Remote Software Developer,Turing,2026-05-23T20:02:17.531926,LinkedIn,Software / Tech,2026-05-23
linkedin_4418491493,Forward Deployed Engineer,Hitachi Vantara,2026-05-23T20:02:17.533690,LinkedIn,Software / Tech,2026-05-23
linkedin_4383525863,"Postdoctoral Research Fellow, IMICS Lab",The Hospital for Sick Children,2026-05-23T20:02:17.538528,LinkedIn,Other,2026-05-23
linkedin_4417526784,"Data Analyst, Product analytics",Thomson Reuters,2026-05-23T20:02:17.539630,LinkedIn,Data / Analytics,2026-05-23
linkedin_4418421269,Machine Learning Analyst,Sobeys,2026-05-23T20:02:17.540506,LinkedIn,Analyst / BA / SA,2026-05-23
linkedin_4417165261,Data &amp; Reporting Specialist (Workforce Planning),Metrolinx,2026-05-23T20:02:17.542889,LinkedIn,Other,2026-05-23
linkedin_4414377816,"Specialist, Air Canada Media Analytics",Air Canada,2026-05-23T20:02:17.544282,LinkedIn,Data / Analytics,2026-05-23
linkedin_4414356308,Business Systems Analyst,"Global Technical Talent, an Inc. 5000 Company",2026-05-23T20:02:17.545825,LinkedIn,Analyst / BA / SA,2026-05-23
linkedin_4414340866,ALM Scripting &amp; Reporting Intern,Hitachi Rail,2026-05-23T20:02:17.547429,LinkedIn,Co-op / Intern,2026-05-23
linkedin_4417185887,Analyst - Operational Reporting Enablement,Allstate Canada,2026-05-23T20:02:17.550381,LinkedIn,Analyst / BA / SA,2026-05-23
linkedin_4409408549,Technical Privacy Analyst,Mark Anthony Group,2026-05-23T20:02:17.551947,LinkedIn,Analyst / BA / SA,2026-05-23
linkedin_4417165710,Practice Advisor,OntarioMD,2026-05-23T20:02:17.552990,LinkedIn,Other,2026-05-23
linkedin_4414312787,Clinical Outcomes Specialist,Baxter International Inc.,2026-05-23T20:02:17.553822,LinkedIn,Clinical / Nursing,2026-05-23
linkedin_4417185926,Project Coordinator: Ontario CLRI,Baycrest,2026-05-23T20:02:17.554606,LinkedIn,Other,2026-05-23
linkedin_4385044520,AI and Data - Data Architect - Healthcare,EY,2026-05-23T20:02:17.555483,LinkedIn,Other,2026-05-23
linkedin_4385055425,Information Security Analyst,Bayshore HealthCare,2026-05-23T20:02:17.556072,LinkedIn,Analyst / BA / SA,2026-05-23
linkedin_4409418671,"Digital Product Owner, Research Decision Intelligence",Sanofi,2026-05-23T20:02:17.556665,LinkedIn,Other,2026-05-23
linkedin_4418607242,Data Engineering Student (4 months) - Fall 2026,Canadian Tire Corporation,2026-05-24T20:02:30.852988,LinkedIn,Software / Tech,2026-05-24
linkedin_4387882908,Future Opportunities at CoLab,CoLab,2026-05-24T20:02:30.873512,LinkedIn,Other,2026-05-24
linkedin_4407973038,"Research Internship (Fall, 2026)",Cohere,2026-05-24T20:02:30.875632,LinkedIn,Co-op / Intern,2026-05-24
linkedin_4418123158,Platform Engineer (Full Stack),Origin North Integrated Solutions Inc.,2026-05-24T20:02:30.876973,LinkedIn,Software / Tech,2026-05-24
linkedin_4414859297,Data Analyst (Entry-Level / Junior),"The Marketing Society, Sbsec",2026-05-24T20:02:30.878524,LinkedIn,Data / Analytics,2026-05-24
linkedin_4418621883,Data Analyst 1.0 (Operations &amp; Performance),TEKsystems,2026-05-24T20:02:30.880823,LinkedIn,Data / Analytics,2026-05-24
linkedin_4400617407,"Analyst, Solutions",StackAdapt,2026-05-24T20:02:30.887482,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4363493683,Business Systems Analyst -  Mobile Application,Scotiabank,2026-05-24T20:02:30.893710,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_3889603562,Category Business Analyst ( Evergreen),Canadian Tire Corporation,2026-05-24T20:02:30.901915,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4399062880,"Business Operations Analyst, Fidelity Wealth",Fidelity Canada,2026-05-24T20:02:30.904232,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4407963410,Business Analysis Specialist,Scotiabank,2026-05-24T20:02:30.907688,LinkedIn,Other,2026-05-24
linkedin_4368770979,IT Business Analyst (Application Administrator / Analyst),REDPATH MINING,2026-05-24T20:02:30.911383,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4417585507,Statistician,Alimentiv,2026-05-24T20:02:30.912918,LinkedIn,Other,2026-05-24
linkedin_4409516678,Analyst - Curlew Project,Kinross Gold Corporation,2026-05-24T20:02:30.914555,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4376479342,"Business Analyst, Microsoft Dynamics 365",MNP,2026-05-24T20:02:30.936117,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4399035551,HR Reporting Analyst,CAA Club Group,2026-05-24T20:02:30.945382,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4417800115,Research Analyst - Geriatric Division Research,CAMH,2026-05-24T20:02:30.948141,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4361565109,Clinical Safety Data Associate,Everest Clinical Research,2026-05-24T20:02:30.958341,LinkedIn,Clinical / Nursing,2026-05-24
linkedin_4417593605,Sales Analyst,Husky Technologies,2026-05-24T20:02:30.959780,LinkedIn,Analyst / BA / SA,2026-05-24
linkedin_4310479048,Software Developer - Early Career,General Motors,2026-05-25T23:04:58.423771,LinkedIn,Software / Tech,2026-05-25
linkedin_4418919139,React and Node JS Developer,Viva Tech Solutions,2026-05-25T23:04:58.433745,LinkedIn,Software / Tech,2026-05-25
linkedin_4418920987,Robotics Software Developer,Korechi Innovations Inc.,2026-05-25T23:04:58.446605,LinkedIn,Software / Tech,2026-05-25
linkedin_4395747206,Front-end Engineer,Pigment,2026-05-25T23:04:58.462938,LinkedIn,Software / Tech,2026-05-25
linkedin_4379066285,"Mobile Engineer, iOS",Ramp,2026-05-25T23:04:58.484175,LinkedIn,Software / Tech,2026-05-25
linkedin_4418918109,Java Full Stack Developer - Angular,Viva Tech Solutions,2026-05-25T23:04:58.485877,LinkedIn,Software / Tech,2026-05-25
linkedin_4414883320,Product Engineer,Sitetracker,2026-05-25T23:04:58.501250,LinkedIn,Software / Tech,2026-05-25
linkedin_4378979285,Software Engineer (Python),Scotiabank,2026-05-25T23:04:58.509305,LinkedIn,Software / Tech,2026-05-25
linkedin_4354094258,Full Stack Developer FCC,Fidelity Canada,2026-05-25T23:04:58.526347,LinkedIn,Software / Tech,2026-05-25
linkedin_4388589355,Software Engineer (C++),Scotiabank,2026-05-25T23:04:58.550673,LinkedIn,Software / Tech,2026-05-25
linkedin_4335940151,Full-Stack Developer - IAM,MaintainX,2026-05-25T23:04:58.556792,LinkedIn,Software / Tech,2026-05-25
linkedin_4418696443,Quality Assurance Tester,Computer Talk Technology Inc.,2026-05-25T23:04:58.558569,LinkedIn,Other,2026-05-25
linkedin_4414899628,Java Application Engineer,Miratech,2026-05-25T23:04:58.559759,LinkedIn,Software / Tech,2026-05-25
linkedin_4417890120,"Python Developer with Fast API / Mississauga, ON (Hybrid) - Full-Time Permanent",AceStack,2026-05-25T23:04:58.560787,LinkedIn,Software / Tech,2026-05-25
linkedin_4415214074,Google DialogFlow Engineer (Python),Miratech,2026-05-25T23:04:58.569664,LinkedIn,Software / Tech,2026-05-25
linkedin_4325771657,Scientifique de données – DS2,Intact,2026-05-25T23:04:58.571048,LinkedIn,Other,2026-05-25
linkedin_4378214358,"Software Engineer, TT-Distributed",Tenstorrent,2026-05-25T23:04:58.578517,LinkedIn,Software / Tech,2026-05-25
linkedin_4406543277,Analyste de Systèmes (Technologue de l’Optimisation),TFO,2026-05-25T23:04:58.599209,LinkedIn,Analyst / BA / SA,2026-05-25
linkedin_4417843970,Statistician,Alimentiv,2026-05-25T23:04:58.630200,LinkedIn,Other,2026-05-25
linkedin_4418937553,CQ Specialist,Johnson &amp; Johnson MedTech,2026-05-25T23:04:58.653397,LinkedIn,Other,2026-05-25
linkedin_4377955397,Business Systems Consultant,Zurich Canada,2026-05-25T23:04:58.703238,LinkedIn,Other,2026-05-25
linkedin_4408397091,Knowledge Management Specialist,Prophix,2026-05-25T23:04:58.723208,LinkedIn,Other,2026-05-25
linkedin_4418940794,Customer Success Engineer,Script Runner,2026-05-25T23:04:58.730674,LinkedIn,Software / Tech,2026-05-25
linkedin_4419191635,"Software Engineer, Backend",StackAdapt,2026-05-26T20:57:58.521812,LinkedIn,Software / Tech,2026-05-26
linkedin_4418221123,Software Developer,Geotab,2026-05-26T20:57:58.535552,LinkedIn,Software / Tech,2026-05-26
linkedin_4418986532,Software Developer,Eckler Ltd. / Eckler ltée,2026-05-26T20:57:58.537089,LinkedIn,Software / Tech,2026-05-26
linkedin_4419115332,🚀 Exciting Opportunity: Full Stack Software Developer | Ontario Government Contract,TECH4SOFT Consulting,2026-05-26T20:57:58.539277,LinkedIn,Software / Tech,2026-05-26
linkedin_4419192489,Remote Software Developer,Turing,2026-05-26T20:57:58.540378,LinkedIn,Software / Tech,2026-05-26
linkedin_4417893814,Data Scientist II,Intact,2026-05-26T20:57:58.541793,LinkedIn,Other,2026-05-26
linkedin_4297036574,"Forward Deployed Engineer, Infrastructure Specialist (North America)",Cohere,2026-05-26T20:57:58.545872,LinkedIn,Software / Tech,2026-05-26
linkedin_4419113358,Masters or PhD Researcher,Alignerr,2026-05-26T20:57:58.552748,LinkedIn,Other,2026-05-26
linkedin_4419116313,General Postdoctoral Researcher (Masters/PhDs),Alignerr,2026-05-26T20:57:58.556795,LinkedIn,Other,2026-05-26
linkedin_4418989684,Data Analyst,Tokio Marine Canada Ltd.,2026-05-26T20:57:58.572256,LinkedIn,Data / Analytics,2026-05-26
linkedin_4418210399,"Data Annotation Specialist, Safety",Cohere,2026-05-26T20:57:58.573631,LinkedIn,Other,2026-05-26
linkedin_4419105960,Instrumentation &amp; Monitoring (I&amp;M) Analyst,Green Infrastructure Partners,2026-05-26T20:57:58.583474,LinkedIn,Analyst / BA / SA,2026-05-26
linkedin_4419109298,Data Modeler - Capital markets,J&amp;M Group,2026-05-26T20:57:58.584562,LinkedIn,Other,2026-05-26
linkedin_4417425691,OpenClaw Trace Contributor — AI Agent Data,Alignerr,2026-05-26T20:57:58.586221,LinkedIn,Other,2026-05-26
linkedin_4415237292,Service Desk Support Analyst,GoodLife Fitness,2026-05-26T20:57:58.587512,LinkedIn,Analyst / BA / SA,2026-05-26
linkedin_4418565692,BUSINESS ENGLISH LANGUAGE TEACHER,TESL Toronto,2026-05-27T21:03:57.285290,LinkedIn,Other,2026-05-27
linkedin_4336964208,Software Engineer,Warner Music Group,2026-05-27T21:03:57.297183,LinkedIn,Software / Tech,2026-05-27
linkedin_4419456782,"Full Stack Engineer, Delta Force",StackAdapt,2026-05-27T21:03:57.300749,LinkedIn,Software / Tech,2026-05-27
linkedin_4419477557,"Software Engineer, Stats &amp; Analytics",StackAdapt,2026-05-27T21:03:57.302458,LinkedIn,Software / Tech,2026-05-27
linkedin_4410223795,Full Stack Java Developer,CGI,2026-05-27T21:03:57.303300,LinkedIn,Software / Tech,2026-05-27
linkedin_4416858521,"Software Developer, Kubernetes Compute",Robinhood,2026-05-27T21:03:57.304468,LinkedIn,Software / Tech,2026-05-27
linkedin_4416875384,"Software Developer, Provisioning",Robinhood,2026-05-27T21:03:57.305380,LinkedIn,Software / Tech,2026-05-27
linkedin_4419505899,Remote Software Engineer ($300/hr.),Turing,2026-05-27T21:03:57.309527,LinkedIn,Software / Tech,2026-05-27
linkedin_4419564961,Quadrient Developer,CGI,2026-05-27T21:03:57.311249,LinkedIn,Software / Tech,2026-05-27
linkedin_4369264299,Full Stack Developer (Angular and AWS),CGI,2026-05-27T21:03:57.312289,LinkedIn,Software / Tech,2026-05-27
